array_idx,students_array,n_students,n_questions,framing,output_format,run,oq,iq,adj,sentence,raw_response,is_valid,timestamp
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,10,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:25.580777
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,1,most,some,right,most of the students got some of the answers right,"Most, students got some, right answers",True,2026-03-27T01:43:25.755874
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,2,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:25.891467
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,3,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:43:26.002269
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,4,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:26.125148
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,5,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:26.248923
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,6,INVALID,INVALID,INVALID,INVALID,"Most students, some answers, correct",False,2026-03-27T01:43:26.371736
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,7,most,some,right,most of the students got some of the answers right,"Most students, some answers, right",True,2026-03-27T01:43:26.505130
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,8,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:26.631138
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,9,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:43:26.738159
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,10,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:26.861225
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,1,most,some,wrong,most of the students got some of the answers wrong,"Most, students got some, wrong",True,2026-03-27T01:43:27.026491
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,2,INVALID,INVALID,INVALID,INVALID,"Most students, some answers, correct",False,2026-03-27T01:43:27.160241
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,3,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:27.285752
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,4,most,some,right,most of the students got some of the answers right,"Most students, some answers, were right",True,2026-03-27T01:43:27.419852
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,5,all,some,right,all of the students got some of the answers right,"""All, some, right""",True,2026-03-27T01:43:27.543716
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,6,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:27.668543
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,7,all,some,right,all of the students got some of the answers right,"""All, some, right""",True,2026-03-27T01:43:27.802206
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,8,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:27.945286
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,9,most,some,right,most of the students got some of the answers right,"Most students, some answers, were right",True,2026-03-27T01:43:28.098295
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,10,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:28.225443
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,1,all,most,right,all of the students got most of the answers right,"All, most, right",True,2026-03-27T01:43:28.375887
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,2,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:28.514155
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,3,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:28.639092
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,4,all,most,right,all of the students got most of the answers right,"All, most, right",True,2026-03-27T01:43:28.749463
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,5,all,most,right,all of the students got most of the answers right,"All, most, right",True,2026-03-27T01:43:28.856224
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,6,most,all,right,most of the students got all of the answers right,"Most students, all got right",True,2026-03-27T01:43:28.972355
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,7,all,most,right,all of the students got most of the answers right,"All, most, right",True,2026-03-27T01:43:29.109365
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,8,most,most,right,most of the students got most of the answers right,"Most, students got most, right",True,2026-03-27T01:43:29.234794
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,9,most,most,right,most of the students got most of the answers right,Most students got most answers right,True,2026-03-27T01:43:29.349185
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,10,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:29.476457
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,1,INVALID,INVALID,INVALID,INVALID,Most students answered some questions correctly,False,2026-03-27T01:43:29.631123
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,2,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:43:29.746341
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,3,INVALID,INVALID,INVALID,INVALID,"Most, some, correct",False,2026-03-27T01:43:29.855489
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,4,INVALID,INVALID,INVALID,INVALID,"Three, most, right",False,2026-03-27T01:43:29.968989
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,5,INVALID,INVALID,INVALID,INVALID,"Most students, some answers, correct",False,2026-03-27T01:43:30.094574
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,6,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:43:30.205257
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,7,INVALID,INVALID,INVALID,INVALID,"Most students, some answers, correct",False,2026-03-27T01:43:30.341338
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,8,most,some,right,most of the students got some of the answers right,Most students got some questions right,True,2026-03-27T01:43:30.462193
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,9,INVALID,INVALID,INVALID,INVALID,"Most students, some answers, correct",False,2026-03-27T01:43:30.585552
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,10,INVALID,INVALID,INVALID,INVALID,"Most students, some answers, correct",False,2026-03-27T01:43:30.712367
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,1,most,some,right,most of the students got some of the answers right,Most students got some questions right,True,2026-03-27T01:43:30.866024
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,2,most,some,right,most of the students got some of the answers right,"""Most, got some, right""",True,2026-03-27T01:43:31.008329
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,3,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:43:31.118303
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,4,INVALID,INVALID,INVALID,INVALID,"""Most, students answered correctly""",False,2026-03-27T01:43:31.241747
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,5,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:43:31.348768
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,6,INVALID,INVALID,INVALID,INVALID,"""All, most, correct""",False,2026-03-27T01:43:31.472338
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,7,most,some,right,most of the students got some of the answers right,"Most students, some answers, right",True,2026-03-27T01:43:31.608686
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,8,INVALID,INVALID,INVALID,INVALID,"""Most students, some answers, correct""",False,2026-03-27T01:43:31.749766
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,9,most,some,right,most of the students got some of the answers right,"""Most, students answered some, right""",True,2026-03-27T01:43:31.891217
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,10,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:43:31.998225
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,1,some,most,right,some of the students got most of the answers right,"""Some, most, right""",True,2026-03-27T01:43:32.159777
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,2,INVALID,INVALID,INVALID,INVALID,Most students answered some questions correctly,False,2026-03-27T01:43:32.283944
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,3,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:43:32.394309
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,4,most,some,right,most of the students got some of the answers right,Most students answered some questions right,True,2026-03-27T01:43:32.509437
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,5,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:43:32.617892
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,6,most,some,right,most of the students got some of the answers right,Most students got some questions right,True,2026-03-27T01:43:32.731225
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,7,some,most,right,some of the students got most of the answers right,Some students got most questions right,True,2026-03-27T01:43:32.860827
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,8,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:43:32.998909
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,9,INVALID,INVALID,INVALID,INVALID,"Most, some, correct",False,2026-03-27T01:43:33.134300
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,10,most,some,right,most of the students got some of the answers right,Most students got some questions right,True,2026-03-27T01:43:33.246859
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,1,some,most,right,some of the students got most of the answers right,Some students got most answers right,True,2026-03-27T01:43:33.397712
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,2,most,some,right,most of the students got some of the answers right,Most students answered some questions right,True,2026-03-27T01:43:33.524001
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,3,INVALID,INVALID,INVALID,INVALID,"""Some, most, correct""",False,2026-03-27T01:43:33.657216
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,4,some,most,right,some of the students got most of the answers right,"""Some, most, right""",True,2026-03-27T01:43:33.784511
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,5,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:43:33.891942
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,6,most,some,wrong,most of the students got some of the answers wrong,"""Most, some, wrong""",True,2026-03-27T01:43:34.018821
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,7,most,some,right,most of the students got some of the answers right,Most students got some questions right,True,2026-03-27T01:43:34.146407
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,8,most,some,right,most of the students got some of the answers right,Most students got some questions right,True,2026-03-27T01:43:34.263971
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,9,most,some,right,most of the students got some of the answers right,"""Most, some, right""",True,2026-03-27T01:43:34.388193
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,10,some,most,right,some of the students got most of the answers right,"""Some, most, right""",True,2026-03-27T01:43:34.514677
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,1,some,most,right,some of the students got most of the answers right,"""Some, most, right""",True,2026-03-27T01:43:34.677200
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,2,most,some,right,most of the students got some of the answers right,"Most students, some questions, right",True,2026-03-27T01:43:34.812419
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,3,all,some,right,all of the students got some of the answers right,"""All, some, right""",True,2026-03-27T01:43:34.939260
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,4,most,some,right,most of the students got some of the answers right,"Most students, some answers, right",True,2026-03-27T01:43:35.067717
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,5,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:35.194882
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,6,all,some,right,all of the students got some of the answers right,"""All students answered some questions right""",True,2026-03-27T01:43:35.334414
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,7,some,most,right,some of the students got most of the answers right,"""Some, most, right""",True,2026-03-27T01:43:35.467880
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,8,INVALID,INVALID,INVALID,INVALID,"Most students, some answers, were correct",False,2026-03-27T01:43:35.604391
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,9,INVALID,INVALID,INVALID,INVALID,"""All, some, correct""",False,2026-03-27T01:43:35.731050
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,10,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:35.854917
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,1,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:43:36.009146
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,2,INVALID,INVALID,INVALID,INVALID,"""Some, most, correct""",False,2026-03-27T01:43:36.141282
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,3,all,some,right,all of the students got some of the answers right,"""All, some, right""",True,2026-03-27T01:43:36.268896
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,4,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:43:36.379316
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,5,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:43:36.499379
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,6,INVALID,INVALID,INVALID,INVALID,"""All, some, correct""",False,2026-03-27T01:43:36.626107
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,7,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:43:36.958273
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,8,some,most,right,some of the students got most of the answers right,"""Some, most, right""",True,2026-03-27T01:43:37.085522
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,9,INVALID,INVALID,INVALID,INVALID,"""Some, most, correct""",False,2026-03-27T01:43:37.211228
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,10,INVALID,INVALID,INVALID,INVALID,"Some, most, correct",False,2026-03-27T01:43:37.321280
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,1,some,some,right,some of the students got some of the answers right,"Some, students answered some, right",True,2026-03-27T01:43:37.485146
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,2,some,some,wrong,some of the students got some of the answers wrong,"""Some, students got some, wrong""",True,2026-03-27T01:43:37.638202
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,3,some,most,right,some of the students got most of the answers right,"Some, most, right (or alternatively: Most, some, correct",True,2026-03-27T01:43:37.822006
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,4,INVALID,INVALID,INVALID,INVALID,"Some, few, right",False,2026-03-27T01:43:37.947945
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,5,some,some,right,some of the students got some of the answers right,"Some, students attempted some, right questions",True,2026-03-27T01:43:38.101457
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,6,INVALID,INVALID,INVALID,INVALID,Some students answered some questions correctly,False,2026-03-27T01:43:38.219523
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,7,some,some,wrong,some of the students got some of the answers wrong,"Some, students got some, wrong answers",True,2026-03-27T01:43:38.360790
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,8,INVALID,INVALID,INVALID,INVALID,"Some, students got some, correct",False,2026-03-27T01:43:38.490443
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,9,some,some,right,some of the students got some of the answers right,"Some, students got some, right",True,2026-03-27T01:43:38.621163
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,10,most,some,right,most of the students got some of the answers right,"""Most, some, right""",True,2026-03-27T01:43:38.749822
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,1,INVALID,INVALID,INVALID,INVALID,"""Some, students answered correctly""",False,2026-03-27T01:43:38.919353
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,2,some,some,right,some of the students got some of the answers right,Some students got some questions right,True,2026-03-27T01:43:39.054238
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,3,some,some,wrong,some of the students got some of the answers wrong,"Some, students got some, wrong",True,2026-03-27T01:43:39.183141
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,4,some,some,right,some of the students got some of the answers right,"Some, students answered some, right",True,2026-03-27T01:43:39.314242
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,5,INVALID,INVALID,INVALID,INVALID,"""Some, students answered correctly""",False,2026-03-27T01:43:39.440676
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,6,INVALID,INVALID,INVALID,INVALID,"""No students, some questions, right""",False,2026-03-27T01:43:39.581680
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,7,some,some,wrong,some of the students got some of the answers wrong,"""Some, students answered some, wrong""",True,2026-03-27T01:43:39.743374
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,8,INVALID,INVALID,INVALID,INVALID,"""Some, students, answered right""",False,2026-03-27T01:43:39.883306
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,9,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:43:39.995306
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,10,some,some,wrong,some of the students got some of the answers wrong,"""Some, students got some, wrong""",True,2026-03-27T01:43:40.140388
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,1,none,some,wrong,none of the students got some of the answers wrong,"""None, some, wrong""",True,2026-03-27T01:43:40.314486
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,2,all,none,wrong,all of the students got none of the answers wrong,"""All, none, wrong""",True,2026-03-27T01:43:40.451843
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,3,INVALID,INVALID,INVALID,INVALID,"""No, all, wrong""",False,2026-03-27T01:43:40.582186
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,4,INVALID,INVALID,INVALID,INVALID,"""No, none wrong""",False,2026-03-27T01:43:40.707961
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,5,none,some,wrong,none of the students got some of the answers wrong,"""None, some, wrong""",True,2026-03-27T01:43:40.836532
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,6,none,some,wrong,none of the students got some of the answers wrong,"None, some, wrong",True,2026-03-27T01:43:40.946113
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,7,all,some,wrong,all of the students got some of the answers wrong,"""All, some, wrong""",True,2026-03-27T01:43:41.085069
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,8,none,all,wrong,none of the students got all of the answers wrong,"""None, all, wrong""",True,2026-03-27T01:43:41.212881
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,9,all,some,wrong,all of the students got some of the answers wrong,"""All, some, wrong""",True,2026-03-27T01:43:41.340229
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,10,all,some,wrong,all of the students got some of the answers wrong,"""All, some, wrong""",True,2026-03-27T01:43:41.471836
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,1,some,most,wrong,some of the students got most of the answers wrong,"""Some, most, wrong""",True,2026-03-27T01:43:41.647570
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,2,INVALID,INVALID,INVALID,INVALID,"""Some, most, incorrect""",False,2026-03-27T01:43:41.786243
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,3,INVALID,INVALID,INVALID,INVALID,"""Some, most, wrong"" (while this is not true for the",False,2026-03-27T01:43:41.977006
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,4,some,most,wrong,some of the students got most of the answers wrong,"""Some, most, wrong""",True,2026-03-27T01:43:42.101343
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,5,some,most,wrong,some of the students got most of the answers wrong,"""Some, most, wrong""",True,2026-03-27T01:43:42.230039
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,6,INVALID,INVALID,INVALID,INVALID,"""Some, few, right""",False,2026-03-27T01:43:42.357939
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,7,some,most,wrong,some of the students got most of the answers wrong,"""Some, most, wrong""",True,2026-03-27T01:43:42.498263
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,8,INVALID,INVALID,INVALID,INVALID,"One, all students, got right",False,2026-03-27T01:43:42.627042
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,9,some,most,wrong,some of the students got most of the answers wrong,"""Some, most, wrong""",True,2026-03-27T01:43:42.765649
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,10,some,most,right,some of the students got most of the answers right,"""Some, most, right""",True,2026-03-27T01:43:42.909204
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,1,INVALID,INVALID,INVALID,INVALID,"Some, few, wrong",False,2026-03-27T01:43:43.071712
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,2,some,most,wrong,some of the students got most of the answers wrong,"""Some, most, wrong""",True,2026-03-27T01:43:43.219912
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,3,INVALID,INVALID,INVALID,INVALID,"Some, few, wrong",False,2026-03-27T01:43:43.330015
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,4,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:43:43.444985
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,5,INVALID,INVALID,INVALID,INVALID,"""Some, few, wrong""",False,2026-03-27T01:43:43.566937
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,6,INVALID,INVALID,INVALID,INVALID,"""Some, few, wrong""",False,2026-03-27T01:43:43.700820
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,7,INVALID,INVALID,INVALID,INVALID,"Some, few, wrong",False,2026-03-27T01:43:43.823023
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,8,some,some,wrong,some of the students got some of the answers wrong,Some students got some wrong,True,2026-03-27T01:43:43.932215
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,9,INVALID,INVALID,INVALID,INVALID,"Some, few, wrong",False,2026-03-27T01:43:44.044954
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,10,most,some,wrong,most of the students got some of the answers wrong,"Most students, some answers, were wrong",True,2026-03-27T01:43:44.174475
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,1,some,most,wrong,some of the students got most of the answers wrong,"""Some, most, wrong""",True,2026-03-27T01:43:44.339957
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,2,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:43:44.458920
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,3,some,most,wrong,some of the students got most of the answers wrong,"""Some, most, wrong""",True,2026-03-27T01:43:44.590390
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,4,some,most,wrong,some of the students got most of the answers wrong,"""Some, most, wrong""",True,2026-03-27T01:43:44.715955
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,5,some,most,wrong,some of the students got most of the answers wrong,"""Some, most, wrong""",True,2026-03-27T01:43:44.839296
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,6,some,most,wrong,some of the students got most of the answers wrong,"""Some, most, wrong""",True,2026-03-27T01:43:44.964274
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,7,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:43:45.112586
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,8,some,most,wrong,some of the students got most of the answers wrong,"""Some, most, wrong""",True,2026-03-27T01:43:45.238635
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,9,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:43:45.349184
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,10,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:43:45.453816
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,1,INVALID,INVALID,INVALID,INVALID,"Some, few, wrong",False,2026-03-27T01:43:45.602179
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,2,INVALID,INVALID,INVALID,INVALID,"""Some, few, wrong""",False,2026-03-27T01:43:45.739641
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,3,INVALID,INVALID,INVALID,INVALID,"Some, few, wrong",False,2026-03-27T01:43:45.852738
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,4,INVALID,INVALID,INVALID,INVALID,"""Some, few, wrong""",False,2026-03-27T01:43:45.982043
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,5,INVALID,INVALID,INVALID,INVALID,"""Some, few, wrong""",False,2026-03-27T01:43:46.107293
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,6,INVALID,INVALID,INVALID,INVALID,"Some, few, wrong",False,2026-03-27T01:43:46.218238
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,7,INVALID,INVALID,INVALID,INVALID,"""Some, few, wrong""",False,2026-03-27T01:43:46.355708
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,8,INVALID,INVALID,INVALID,INVALID,"""Some, few, wrong""",False,2026-03-27T01:43:46.486091
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,9,INVALID,INVALID,INVALID,INVALID,"Some, few, wrong",False,2026-03-27T01:43:46.598314
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,10,INVALID,INVALID,INVALID,INVALID,"""Some, few, wrong""",False,2026-03-27T01:43:46.727343
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,1,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:43:46.873894
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,2,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:43:46.994499
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,3,some,most,wrong,some of the students got most of the answers wrong,Some students got most questions wrong,True,2026-03-27T01:43:47.113970
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,4,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:43:47.221625
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,5,most,some,wrong,most of the students got some of the answers wrong,"Most, some students, got wrong",True,2026-03-27T01:43:47.350145
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,6,most,some,wrong,most of the students got some of the answers wrong,"""Most, some, wrong""",True,2026-03-27T01:43:47.474251
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,7,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:43:47.595071
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,8,most,some,wrong,most of the students got some of the answers wrong,"""Most, some, wrong""",True,2026-03-27T01:43:47.725101
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,9,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:43:47.841956
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,10,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:43:47.957657
