array_idx,students_array,n_students,n_questions,framing,output_format,run,oq,iq,adj,sentence,raw_response,is_valid,timestamp
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,5,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:40:52.890466
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,6,INVALID,INVALID,INVALID,INVALID,"Some, most, correct",False,2026-03-27T01:40:53.092676
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,7,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:40:53.316315
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,8,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:40:53.527017
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,9,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:40:53.743548
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,10,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:53.951324
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,1,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:40:54.201201
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,2,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:54.423543
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,3,some,all,right,some of the students got all of the answers right,"Some, all, right",True,2026-03-27T01:40:54.635736
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,4,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:40:54.841142
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,5,most,all,right,most of the students got all of the answers right,"Most, all, right.",True,2026-03-27T01:40:55.058678
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,6,all,most,right,all of the students got most of the answers right,"All, most, right",True,2026-03-27T01:40:55.264584
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,7,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:40:55.480013
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,8,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:40:55.693244
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,9,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:40:55.909619
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,10,INVALID,INVALID,INVALID,INVALID,"Most, all, correct.",False,2026-03-27T01:40:56.132142
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,1,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:56.373121
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,2,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:56.590464
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,3,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:56.801371
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,4,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:40:57.011799
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,5,INVALID,INVALID,INVALID,INVALID,"Most, some, correct",False,2026-03-27T01:40:57.220217
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,6,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:57.447993
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,7,most,none,right,most of the students got none of the answers right,"Most, none, right",True,2026-03-27T01:40:57.665620
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,8,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:40:57.923754
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,9,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:40:58.124272
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,10,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:40:58.336360
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,1,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:58.579805
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,2,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:40:58.794262
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,3,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:59.007450
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,4,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:59.223168
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,5,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:59.430063
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,6,most,some,right,most of the students got some of the answers right,"Most, Some, Right",True,2026-03-27T01:40:59.631989
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,7,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:59.873406
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,8,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:41:00.085420
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,9,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:41:00.297044
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,10,most,most,right,most of the students got most of the answers right,"Most, most, right.",True,2026-03-27T01:41:00.505038
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,1,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:41:00.748028
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,2,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:41:00.958123
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,3,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:41:01.165709
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,4,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:41:01.381357
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,5,some,most,right,some of the students got most of the answers right,"Some, most, right

Explanation: This sentence is truthful because 3",True,2026-03-27T01:41:01.691292
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,6,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:41:01.896585
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,7,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:41:02.107286
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,8,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:41:02.313935
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,9,most,all,right,most of the students got all of the answers right,"Most, All, right",True,2026-03-27T01:41:02.530090
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,10,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:41:02.752476
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,1,all,some,right,all of the students got some of the answers right,"All, some, right",True,2026-03-27T01:41:03.056657
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,2,some,most,right,some of the students got most of the answers right,"Some, Most, Right",True,2026-03-27T01:41:03.267904
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,3,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:41:03.473945
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,4,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:41:03.680993
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,5,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:41:03.888344
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,6,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:41:04.102249
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,7,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:41:04.318384
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,8,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:41:04.527182
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,9,most,none,right,most of the students got none of the answers right,"Most, none, right",True,2026-03-27T01:41:04.750657
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,10,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:41:04.969252
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,1,most,some,right,most of the students got some of the answers right,"Most, some, right

Explanation:
- Most of the students got some",True,2026-03-27T01:41:05.293435
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,2,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:41:05.506493
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,3,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:41:05.709654
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,4,some,most,wrong,some of the students got most of the answers wrong,"Some, Most, Wrong",True,2026-03-27T01:41:05.912437
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,5,some,all,right,some of the students got all of the answers right,"Some, all, right

This construction implies that some students got all answers",True,2026-03-27T01:41:06.204852
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,6,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:41:06.408850
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,7,some,most,right,some of the students got most of the answers right,"Some, most, right.",True,2026-03-27T01:41:06.635035
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,8,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:41:06.854980
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,9,some,most,right,some of the students got most of the answers right,"Some, Most, Right",True,2026-03-27T01:41:07.071750
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,10,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:41:07.286049
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,1,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:41:07.534137
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,2,all,most,right,all of the students got most of the answers right,"All, most, right",True,2026-03-27T01:41:07.758714
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,3,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:41:08.003337
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,4,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:41:08.208956
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,5,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:41:08.410464
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,6,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:41:08.613150
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,7,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:41:08.835080
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,8,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:41:09.040280
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,9,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:41:09.267964
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,10,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:41:09.481202
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,1,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:41:09.719457
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,2,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:41:09.933869
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,3,some,most,right,some of the students got most of the answers right,"Some, Most, Right",True,2026-03-27T01:41:10.144128
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,4,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:41:10.348515
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,5,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:41:10.554267
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,6,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:41:10.769232
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,7,most,some,right,most of the students got some of the answers right,"Most, some, right

This sentence describes the results truthfully while giving",True,2026-03-27T01:41:11.078163
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,8,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:41:11.283742
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,9,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:41:11.506368
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,10,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:41:11.714686
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,1,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:41:11.957184
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,2,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:41:12.172018
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,3,all,some,right,all of the students got some of the answers right,"All, some, right",True,2026-03-27T01:41:12.380403
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,4,some,most,right,some of the students got most of the answers right,"Some, most, right

This sentence suggests that some students did well (",True,2026-03-27T01:41:12.673827
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,5,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:41:12.931842
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,6,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:41:13.135560
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,7,some,most,right,some of the students got most of the answers right,"some, most, right",True,2026-03-27T01:41:13.371825
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,8,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:41:13.579487
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,9,some,all,right,some of the students got all of the answers right,"Some, all, right",True,2026-03-27T01:41:13.791742
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,10,some,most,right,some of the students got most of the answers right,"some, most, right",True,2026-03-27T01:41:13.994363
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,1,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:41:14.246359
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,2,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:41:14.472457
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,3,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:41:14.678416
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,4,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:41:14.900805
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,5,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:41:15.114806
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,6,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:41:15.327517
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,7,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:41:15.559612
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,8,all,most,right,all of the students got most of the answers right,"All, most, right",True,2026-03-27T01:41:15.772691
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,9,some,most,right,some of the students got most of the answers right,"Some, Most, Right",True,2026-03-27T01:41:15.977940
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,10,some,most,wrong,some of the students got most of the answers wrong,"Some, Most, Wrong",True,2026-03-27T01:41:16.178455
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,1,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:41:16.422177
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,2,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong 

This describes the situation without directly stating that all",True,2026-03-27T01:41:16.738330
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,3,some,most,wrong,some of the students got most of the answers wrong,"Some, Most, Wrong",True,2026-03-27T01:41:16.948365
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,4,INVALID,INVALID,INVALID,INVALID,"Most, some, correct",False,2026-03-27T01:41:17.162428
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,5,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:17.380726
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,6,most,none,wrong,most of the students got none of the answers wrong,"Most, none, wrong",True,2026-03-27T01:41:17.604481
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,7,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:41:17.857643
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,8,some,all,wrong,some of the students got all of the answers wrong,"Some, all, wrong",True,2026-03-27T01:41:18.095604
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,9,most,some,wrong,most of the students got some of the answers wrong,"Most, some, wrong",True,2026-03-27T01:41:18.303575
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,10,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:18.517935
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,1,some,none,right,some of the students got none of the answers right,"some, none, right",True,2026-03-27T01:41:18.761710
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,2,most,some,wrong,most of the students got some of the answers wrong,"Most, some, wrong

Explanation: This sentence implies that most students did",True,2026-03-27T01:41:19.058440
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,3,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:19.279109
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,4,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:19.501928
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,5,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:19.720572
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,6,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:19.920331
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,7,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:20.150484
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,8,some,none,wrong,some of the students got none of the answers wrong,"Some, none, wrong",True,2026-03-27T01:41:20.366111
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,9,most,some,wrong,most of the students got some of the answers wrong,"Most, some, wrong",True,2026-03-27T01:41:20.577336
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,10,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:41:20.783572
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,1,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:21.023591
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,2,some,most,wrong,some of the students got most of the answers wrong,"Some, Most, Wrong",True,2026-03-27T01:41:21.239482
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,3,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong.",True,2026-03-27T01:41:21.468292
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,4,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:21.683925
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,5,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:21.901205
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,6,most,some,wrong,most of the students got some of the answers wrong,"Most, some, wrong",True,2026-03-27T01:41:22.117357
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,7,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:41:22.337221
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,8,most,some,wrong,most of the students got some of the answers wrong,"Most, some, wrong",True,2026-03-27T01:41:22.546113
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,9,some,all,wrong,some of the students got all of the answers wrong,"Some, all, wrong",True,2026-03-27T01:41:22.783638
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,10,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:23.026250
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,1,some,all,wrong,some of the students got all of the answers wrong,"Some, all, wrong",True,2026-03-27T01:41:23.266709
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,2,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:23.527990
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,3,most,some,right,most of the students got some of the answers right,"Most, some, right 

This sentence describes that most students got some answers",True,2026-03-27T01:41:23.827766
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,4,some,none,right,some of the students got none of the answers right,"Some, none, right 

Explanation: The sentence ""some students got none",True,2026-03-27T01:41:24.122576
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,5,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:24.336073
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,6,most,none,right,most of the students got none of the answers right,"Most, none, right",True,2026-03-27T01:41:24.554353
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,7,most,some,wrong,most of the students got some of the answers wrong,"Most, some, wrong",True,2026-03-27T01:41:24.773987
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,8,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:24.988033
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,9,most,some,wrong,most of the students got some of the answers wrong,"Most, some, wrong",True,2026-03-27T01:41:25.198710
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,10,most,some,wrong,most of the students got some of the answers wrong,"Most, some, wrong",True,2026-03-27T01:41:25.415554
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,1,most,none,wrong,most of the students got none of the answers wrong,"Most, none, wrong",True,2026-03-27T01:41:25.658789
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,2,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:25.877574
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,3,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:26.099121
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,4,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:26.310675
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,5,most,some,wrong,most of the students got some of the answers wrong,"Most, some, wrong",True,2026-03-27T01:41:26.525394
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,6,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:26.736678
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,7,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:41:26.974175
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,8,most,none,wrong,most of the students got none of the answers wrong,"Most, none, wrong",True,2026-03-27T01:41:27.190680
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,9,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:27.404703
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,10,INVALID,INVALID,INVALID,INVALID,"Some, most, correct",False,2026-03-27T01:41:27.628059
5,"[12, 12, 9, 3, 3]",5,12,low,three_blanks,1,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:27.902837
5,"[12, 12, 9, 3, 3]",5,12,low,three_blanks,2,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:28.129462
5,"[12, 12, 9, 3, 3]",5,12,low,three_blanks,3,most,some,wrong,most of the students got some of the answers wrong,"Most, some, wrong",True,2026-03-27T01:41:28.339481
5,"[12, 12, 9, 3, 3]",5,12,low,three_blanks,4,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:28.564399
5,"[12, 12, 9, 3, 3]",5,12,low,three_blanks,5,some,none,wrong,some of the students got none of the answers wrong,"Some, none, wrong",True,2026-03-27T01:41:28.770181
5,"[12, 12, 9, 3, 3]",5,12,low,three_blanks,6,some,most,wrong,some of the students got most of the answers wrong,"Some, Most, Wrong",True,2026-03-27T01:41:28.988228
5,"[12, 12, 9, 3, 3]",5,12,low,three_blanks,7,some,none,right,some of the students got none of the answers right,"Some, none, right",True,2026-03-27T01:41:29.204119
5,"[12, 12, 9, 3, 3]",5,12,low,three_blanks,8,some,most,wrong,some of the students got most of the answers wrong,"Some, Most, Wrong",True,2026-03-27T01:41:29.412455
5,"[12, 12, 9, 3, 3]",5,12,low,three_blanks,9,some,none,right,some of the students got none of the answers right,"some, none, right",True,2026-03-27T01:41:29.633282
5,"[12, 12, 9, 3, 3]",5,12,low,three_blanks,10,most,some,right,most of the students got some of the answers right,"most, some, right",True,2026-03-27T01:41:29.847300
6,"[12, 12, 9, 0, 0]",5,12,low,three_blanks,1,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:30.085384
6,"[12, 12, 9, 0, 0]",5,12,low,three_blanks,2,some,none,right,some of the students got none of the answers right,"Some, none, right",True,2026-03-27T01:41:30.309963
6,"[12, 12, 9, 0, 0]",5,12,low,three_blanks,3,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:30.526694
6,"[12, 12, 9, 0, 0]",5,12,low,three_blanks,4,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:41:30.743242
6,"[12, 12, 9, 0, 0]",5,12,low,three_blanks,5,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:30.952512
6,"[12, 12, 9, 0, 0]",5,12,low,three_blanks,6,most,some,wrong,most of the students got some of the answers wrong,"Most, some, wrong",True,2026-03-27T01:41:31.155476
6,"[12, 12, 9, 0, 0]",5,12,low,three_blanks,7,some,most,wrong,some of the students got most of the answers wrong,"Some, most, wrong",True,2026-03-27T01:41:31.376623
6,"[12, 12, 9, 0, 0]",5,12,low,three_blanks,8,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:41:31.584311
