array_idx,students_array,n_students,n_questions,framing,output_format,run,oq,iq,adj,sentence,raw_response,is_valid,timestamp
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,2,all,all,right,all of the students got all of the answers right,"All, all, right",True,2026-03-27T01:48:00.006516
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,3,all,all,right,all of the students got all of the answers right,"All, all, right",True,2026-03-27T01:48:00.370122
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,4,all,all,right,all of the students got all of the answers right,"All, all, right",True,2026-03-27T01:48:00.728408
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,5,all,all,right,all of the students got all of the answers right,"All, all, right",True,2026-03-27T01:48:01.094023
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,6,all,all,right,all of the students got all of the answers right,"All, all, right",True,2026-03-27T01:48:01.454224
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,7,all,all,right,all of the students got all of the answers right,"All, all, right",True,2026-03-27T01:48:01.831181
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,8,all,all,right,all of the students got all of the answers right,"All, all, right",True,2026-03-27T01:48:02.196255
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,9,all,all,right,all of the students got all of the answers right,"All, all, right",True,2026-03-27T01:48:02.551087
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,10,all,all,right,all of the students got all of the answers right,"All, all, right",True,2026-03-27T01:48:02.930756
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,1,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:48:03.367216
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,2,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:48:03.752399
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,3,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:48:04.125123
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,4,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:48:04.485872
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,5,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:48:04.856106
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,6,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:48:05.207693
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,7,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:48:05.590760
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,8,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:48:05.947110
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,9,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:48:06.319265
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,10,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:48:06.691571
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,1,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:48:07.111124
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,2,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:48:07.492385
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,3,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:48:07.863717
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,4,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:48:08.236427
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,5,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:48:08.632566
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,6,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:48:09.008970
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,7,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:48:09.397736
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,8,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:48:09.769290
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,9,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:48:10.136381
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,10,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:48:10.506769
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,1,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:48:10.950020
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,2,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:48:11.327156
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,3,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:48:11.710433
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,4,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:48:12.081142
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,5,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:48:12.439437
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,6,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:48:12.805495
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,7,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:48:13.168781
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,8,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:48:13.592631
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,9,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:48:13.961049
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,10,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:48:14.295135
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,1,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:48:14.726227
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,2,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:48:15.098850
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,3,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:48:15.471895
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,4,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:48:15.824975
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,5,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:48:16.194735
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,6,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:48:16.552963
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,7,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:48:16.960058
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,8,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:48:17.333290
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,9,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:48:17.680471
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,10,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:48:18.051616
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,1,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:48:18.513422
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,2,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:48:18.891600
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,3,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:48:19.236487
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,4,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:48:19.628649
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,5,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:48:19.967123
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,6,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:48:20.334883
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,7,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:48:20.706178
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,8,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:48:21.076250
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,9,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:48:21.398948
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,10,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:48:21.764901
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,1,all,some,right,all of the students got some of the answers right,"All, some, right",True,2026-03-27T01:48:22.177109
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,2,all,some,right,all of the students got some of the answers right,"All, some, right",True,2026-03-27T01:48:22.560613
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,3,all,some,right,all of the students got some of the answers right,"All, some, right",True,2026-03-27T01:48:22.926749
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,4,all,some,right,all of the students got some of the answers right,"All, some, right",True,2026-03-27T01:48:23.301521
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,5,all,some,right,all of the students got some of the answers right,"All, some, right",True,2026-03-27T01:48:23.686096
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,6,all,some,right,all of the students got some of the answers right,"All, some, right",True,2026-03-27T01:48:24.074817
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,7,all,some,right,all of the students got some of the answers right,"All, some, right",True,2026-03-27T01:48:24.436313
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,8,all,some,right,all of the students got some of the answers right,"All, some, right",True,2026-03-27T01:48:24.810536
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,9,all,some,right,all of the students got some of the answers right,"All, some, right",True,2026-03-27T01:48:25.185746
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,10,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:48:25.530653
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,1,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:48:25.955392
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,2,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:48:26.322495
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,3,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:48:26.686848
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,4,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:48:27.056429
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,5,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:48:27.403413
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,6,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:48:27.767851
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,7,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:48:28.123452
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,8,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:48:28.588151
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,9,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:48:28.941529
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,10,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:48:29.313331
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,1,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:48:29.723127
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,2,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:48:30.090731
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,3,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:48:30.462749
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,4,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:48:30.847244
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,5,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:48:31.219941
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,6,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:48:31.594289
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,7,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:48:31.973642
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,8,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:48:32.352481
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,9,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:48:32.732789
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,10,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:48:33.092125
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,1,all,some,wrong,all of the students got some of the answers wrong,"All, some, wrong",True,2026-03-27T01:48:33.574712
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,2,all,some,wrong,all of the students got some of the answers wrong,"All, some, wrong",True,2026-03-27T01:48:33.980160
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,3,all,some,wrong,all of the students got some of the answers wrong,"All, some, wrong",True,2026-03-27T01:48:34.369532
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,4,all,some,wrong,all of the students got some of the answers wrong,"All, some, wrong",True,2026-03-27T01:48:34.728662
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,5,all,some,wrong,all of the students got some of the answers wrong,"All, some, wrong",True,2026-03-27T01:48:35.101138
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,6,all,some,wrong,all of the students got some of the answers wrong,"All, some, wrong",True,2026-03-27T01:48:35.467465
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,7,all,some,wrong,all of the students got some of the answers wrong,"All, some, wrong",True,2026-03-27T01:48:35.865500
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,8,all,some,wrong,all of the students got some of the answers wrong,"All, some, wrong",True,2026-03-27T01:48:36.221853
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,9,all,some,wrong,all of the students got some of the answers wrong,"All, some, wrong",True,2026-03-27T01:48:36.589324
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,10,all,some,wrong,all of the students got some of the answers wrong,"All, some, wrong",True,2026-03-27T01:48:36.951817
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,1,all,all,right,all of the students got all of the answers right,"All, all, right",True,2026-03-27T01:48:37.385932
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,2,all,all,right,all of the students got all of the answers right,"All, all, right",True,2026-03-27T01:48:37.773496
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,3,all,all,right,all of the students got all of the answers right,"All, all, right",True,2026-03-27T01:48:38.142322
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,4,all,all,right,all of the students got all of the answers right,"All, all, right",True,2026-03-27T01:48:38.586418
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,5,all,all,right,all of the students got all of the answers right,"All, all, right",True,2026-03-27T01:48:38.937276
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,6,all,all,right,all of the students got all of the answers right,"All, all, right",True,2026-03-27T01:48:39.317604
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,7,all,all,right,all of the students got all of the answers right,"All, all, right",True,2026-03-27T01:48:39.719099
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,8,all,all,right,all of the students got all of the answers right,"All, all, right",True,2026-03-27T01:48:40.078623
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,9,all,all,right,all of the students got all of the answers right,"All, all, right",True,2026-03-27T01:48:40.438744
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,10,all,all,right,all of the students got all of the answers right,"All, all, right",True,2026-03-27T01:48:40.804159
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,1,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:41.218115
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,2,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:41.612446
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,3,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:41.993333
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,4,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:42.353272
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,5,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:42.727800
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,6,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:43.087770
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,7,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:43.535629
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,8,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:43.908608
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,9,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:44.277111
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,10,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:44.653695
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,1,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:45.069341
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,2,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:45.442447
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,3,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:45.803209
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,4,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:46.169526
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,5,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:46.540812
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,6,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:46.896025
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,7,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:47.283082
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,8,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:47.665426
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,9,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:48.026184
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,10,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:48.427901
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,1,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:48.847803
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,2,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:49.237290
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,3,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:49.597774
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,4,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:49.975244
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,5,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:50.345598
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,6,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:50.702919
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,7,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:51.090550
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,8,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:51.471880
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,9,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:51.820210
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,10,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:52.196039
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,1,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:52.629294
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,2,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:53.020781
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,3,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:53.421923
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,4,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:53.823946
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,5,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:54.213873
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,6,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:54.575211
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,7,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:54.971214
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,8,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:55.339450
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,9,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:55.715947
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,10,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:56.095593
5,"[12, 12, 9, 3, 3]",5,12,low,three_blanks,1,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:56.534191
5,"[12, 12, 9, 3, 3]",5,12,low,three_blanks,2,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:56.923658
5,"[12, 12, 9, 3, 3]",5,12,low,three_blanks,3,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:57.281308
5,"[12, 12, 9, 3, 3]",5,12,low,three_blanks,4,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:57.647747
5,"[12, 12, 9, 3, 3]",5,12,low,three_blanks,5,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:58.020892
5,"[12, 12, 9, 3, 3]",5,12,low,three_blanks,6,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:58.427141
5,"[12, 12, 9, 3, 3]",5,12,low,three_blanks,7,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:58.833294
5,"[12, 12, 9, 3, 3]",5,12,low,three_blanks,8,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:59.190142
5,"[12, 12, 9, 3, 3]",5,12,low,three_blanks,9,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:59.562653
5,"[12, 12, 9, 3, 3]",5,12,low,three_blanks,10,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:48:59.930799
6,"[12, 12, 9, 0, 0]",5,12,low,three_blanks,1,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:49:00.349861
6,"[12, 12, 9, 0, 0]",5,12,low,three_blanks,2,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:49:00.727346
6,"[12, 12, 9, 0, 0]",5,12,low,three_blanks,3,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:49:01.094408
6,"[12, 12, 9, 0, 0]",5,12,low,three_blanks,4,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:49:01.458716
6,"[12, 12, 9, 0, 0]",5,12,low,three_blanks,5,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:49:01.838356
6,"[12, 12, 9, 0, 0]",5,12,low,three_blanks,6,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:49:02.203492
6,"[12, 12, 9, 0, 0]",5,12,low,three_blanks,7,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:49:02.622227
6,"[12, 12, 9, 0, 0]",5,12,low,three_blanks,8,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:49:02.984672
6,"[12, 12, 9, 0, 0]",5,12,low,three_blanks,9,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:49:03.372928
6,"[12, 12, 9, 0, 0]",5,12,low,three_blanks,10,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:49:03.769737
7,"[12, 12, 3, 3, 3]",5,12,low,three_blanks,1,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:49:04.178157
7,"[12, 12, 3, 3, 3]",5,12,low,three_blanks,2,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:49:04.558383
7,"[12, 12, 3, 3, 3]",5,12,low,three_blanks,3,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:49:04.938689
7,"[12, 12, 3, 3, 3]",5,12,low,three_blanks,4,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:49:05.291279
7,"[12, 12, 3, 3, 3]",5,12,low,three_blanks,5,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:49:05.657181
7,"[12, 12, 3, 3, 3]",5,12,low,three_blanks,6,some,some,wrong,some of the students got some of the answers wrong,"Some, some, wrong",True,2026-03-27T01:49:06.001780
