array_idx,students_array,n_students,n_questions,framing,output_format,run,oq,iq,adj,sentence,raw_response,is_valid,timestamp
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,7,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:35.666047
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,8,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:35.854063
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,9,all,none,right,all of the students got none of the answers right,"all, none, right",True,2026-03-27T01:37:36.049574
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,10,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:36.251544
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,1,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:36.475795
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,2,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:36.670738
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,3,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:36.877005
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,4,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:37.073011
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,5,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:37.281610
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,6,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:37.504551
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,7,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:37.740320
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,8,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:37.929639
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,9,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:38.120037
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,10,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:38.329520
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,1,most,some,right,most of the students got some of the answers right,"most, some, right",True,2026-03-27T01:37:38.553596
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,2,most,all,right,most of the students got all of the answers right,"most, all, right",True,2026-03-27T01:37:38.767856
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,3,most,some,right,most of the students got some of the answers right,"most, some, right",True,2026-03-27T01:37:38.961451
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,4,most,some,right,most of the students got some of the answers right,"most, some, right",True,2026-03-27T01:37:39.160676
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,5,most,all,right,most of the students got all of the answers right,"most, all, right",True,2026-03-27T01:37:39.359041
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,6,most,all,right,most of the students got all of the answers right,"most, all, right",True,2026-03-27T01:37:39.551403
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,7,most,all,right,most of the students got all of the answers right,"most, all, right",True,2026-03-27T01:37:39.756240
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,8,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:39.941065
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,9,all,some,right,all of the students got some of the answers right,"All, Some, Right",True,2026-03-27T01:37:40.143620
11,"[9, 9, 9, 3, 3]",5,12,high,three_blanks,10,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:40.347663
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,1,most,some,right,most of the students got some of the answers right,"most, some, right",True,2026-03-27T01:37:40.566265
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,2,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:40.762152
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,3,most,some,right,most of the students got some of the answers right,"most, some, right",True,2026-03-27T01:37:40.956100
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,4,most,some,right,most of the students got some of the answers right,"most, some, right",True,2026-03-27T01:37:41.147559
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,5,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:41.347534
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,6,most,some,right,most of the students got some of the answers right,"most, some, right",True,2026-03-27T01:37:41.546154
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,7,some,most,right,some of the students got most of the answers right,"some, most, right",True,2026-03-27T01:37:41.741686
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,8,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:41.930979
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,9,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:42.124247
12,"[9, 9, 9, 0, 0]",5,12,high,three_blanks,10,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:42.318568
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,1,some,most,right,some of the students got most of the answers right,"some, most, right",True,2026-03-27T01:37:42.567575
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,2,most,some,right,most of the students got some of the answers right,"most, some, right",True,2026-03-27T01:37:42.784989
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,3,some,most,right,some of the students got most of the answers right,"some, most, right",True,2026-03-27T01:37:42.976314
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,4,most,some,right,most of the students got some of the answers right,"most, some, right",True,2026-03-27T01:37:43.164659
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,5,most,some,right,most of the students got some of the answers right,"most, some, right",True,2026-03-27T01:37:43.350640
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,6,some,most,right,some of the students got most of the answers right,"some, most, right",True,2026-03-27T01:37:43.539131
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,7,some,most,right,some of the students got most of the answers right,"some, most, right",True,2026-03-27T01:37:43.739658
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,8,some,most,right,some of the students got most of the answers right,"some, most, right",True,2026-03-27T01:37:43.942006
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,9,most,some,right,most of the students got some of the answers right,"most, some, right",True,2026-03-27T01:37:44.134086
13,"[9, 9, 3, 3, 3]",5,12,high,three_blanks,10,some,most,right,some of the students got most of the answers right,"some, most, right",True,2026-03-27T01:37:44.328575
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,1,some,most,right,some of the students got most of the answers right,"some, most, right",True,2026-03-27T01:37:44.551813
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,2,most,some,right,most of the students got some of the answers right,"most, some, right",True,2026-03-27T01:37:44.748714
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,3,some,most,right,some of the students got most of the answers right,"some, most, right",True,2026-03-27T01:37:44.945351
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,4,some,most,right,some of the students got most of the answers right,"some, most, right",True,2026-03-27T01:37:45.145467
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,5,some,most,right,some of the students got most of the answers right,"some, most, right",True,2026-03-27T01:37:45.344525
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,6,most,some,right,most of the students got some of the answers right,"most, some, right",True,2026-03-27T01:37:45.554349
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,7,most,some,right,most of the students got some of the answers right,"most, some, right",True,2026-03-27T01:37:45.783921
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,8,some,most,right,some of the students got most of the answers right,"some, most, right",True,2026-03-27T01:37:45.979894
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,9,some,most,right,some of the students got most of the answers right,"some, most, right",True,2026-03-27T01:37:46.176245
14,"[9, 9, 3, 0, 0]",5,12,high,three_blanks,10,some,most,right,some of the students got most of the answers right,"some, most, right",True,2026-03-27T01:37:46.361219
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,1,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:46.588661
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,2,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:46.795666
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,3,some,most,right,some of the students got most of the answers right,"some, most, right",True,2026-03-27T01:37:46.984684
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,4,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:47.181094
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,5,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:47.399714
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,6,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:47.630944
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,7,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:47.837348
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,8,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:48.031194
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,9,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:48.216488
15,"[9, 9, 0, 0, 0]",5,12,high,three_blanks,10,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:48.415768
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,1,all,none,wrong,all of the students got none of the answers wrong,"all, none, wrong",True,2026-03-27T01:37:48.654010
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,2,all,none,right,all of the students got none of the answers right,"all, none, right",True,2026-03-27T01:37:48.853357
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,3,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:49.045989
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,4,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:49.236951
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,5,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:49.419464
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,6,all,none,wrong,all of the students got none of the answers wrong,"all, none, wrong",True,2026-03-27T01:37:49.610327
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,7,all,none,right,all of the students got none of the answers right,"all, none, right",True,2026-03-27T01:37:49.813556
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,8,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:50.005161
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,9,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:50.208765
16,"[3, 3, 3, 3, 3]",5,12,high,three_blanks,10,all,none,right,all of the students got none of the answers right,"all, none, right",True,2026-03-27T01:37:50.401927
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,1,some,all,wrong,some of the students got all of the answers wrong,"some, all, wrong",True,2026-03-27T01:37:50.625341
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,2,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:50.822503
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,3,some,all,wrong,some of the students got all of the answers wrong,"some, all, wrong",True,2026-03-27T01:37:51.019236
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,4,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:51.217975
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,5,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:51.404195
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,6,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:51.599925
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,7,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:51.802023
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,8,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:51.992773
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,9,some,most,wrong,some of the students got most of the answers wrong,"some, most, wrong",True,2026-03-27T01:37:52.186064
17,"[3, 3, 3, 0, 0]",5,12,high,three_blanks,10,some,most,right,some of the students got most of the answers right,"some, most, right",True,2026-03-27T01:37:52.381479
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,1,all,none,wrong,all of the students got none of the answers wrong,"all, none, wrong",True,2026-03-27T01:37:52.641897
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,2,some,all,wrong,some of the students got all of the answers wrong,"some, all, wrong",True,2026-03-27T01:37:52.841460
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,3,some,most,wrong,some of the students got most of the answers wrong,"some, most, wrong",True,2026-03-27T01:37:53.036869
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,4,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:53.225071
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,5,none,some,right,none of the students got some of the answers right,"none, some, right",True,2026-03-27T01:37:53.417683
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,6,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:53.629658
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,7,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:53.836240
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,8,none,some,right,none of the students got some of the answers right,"none, some, right",True,2026-03-27T01:37:54.030559
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,9,all,none,right,all of the students got none of the answers right,"all, none, right",True,2026-03-27T01:37:54.216748
18,"[3, 3, 0, 0, 0]",5,12,high,three_blanks,10,some,all,wrong,some of the students got all of the answers wrong,"some, all, wrong",True,2026-03-27T01:37:54.424087
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,1,all,none,wrong,all of the students got none of the answers wrong,"all, none, wrong",True,2026-03-27T01:37:54.650212
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,2,all,none,wrong,all of the students got none of the answers wrong,"all, none, wrong",True,2026-03-27T01:37:54.861727
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,3,none,all,wrong,none of the students got all of the answers wrong,"none, all, wrong",True,2026-03-27T01:37:55.057353
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,4,all,none,wrong,all of the students got none of the answers wrong,"all, none, wrong",True,2026-03-27T01:37:55.243845
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,5,all,none,wrong,all of the students got none of the answers wrong,"all, none, wrong",True,2026-03-27T01:37:55.424479
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,6,all,none,wrong,all of the students got none of the answers wrong,"all, none, wrong",True,2026-03-27T01:37:55.625396
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,7,none,all,wrong,none of the students got all of the answers wrong,"none, all, wrong",True,2026-03-27T01:37:55.826089
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,8,all,none,wrong,all of the students got none of the answers wrong,"all, none, wrong",True,2026-03-27T01:37:56.021540
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,9,all,none,wrong,all of the students got none of the answers wrong,"all, none, wrong",True,2026-03-27T01:37:56.219311
19,"[0, 0, 0, 0, 0]",5,12,high,three_blanks,10,all,none,wrong,all of the students got none of the answers wrong,"all, none, wrong",True,2026-03-27T01:37:56.423473
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,1,all,none,right,all of the students got none of the answers right,"all, none, right",True,2026-03-27T01:37:56.656195
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,2,none,all,wrong,none of the students got all of the answers wrong,"none, all, wrong",True,2026-03-27T01:37:56.879308
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,3,none,all,wrong,none of the students got all of the answers wrong,"none, all, wrong",True,2026-03-27T01:37:57.079132
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,4,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:37:57.278584
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,5,all,none,right,all of the students got none of the answers right,"all, none, right",True,2026-03-27T01:37:57.484703
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,6,all,none,right,all of the students got none of the answers right,"all, none, right",True,2026-03-27T01:37:57.705280
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,7,all,none,right,all of the students got none of the answers right,"all, none, right",True,2026-03-27T01:37:57.928520
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,8,all,some,wrong,all of the students got some of the answers wrong,"all, some, wrong",True,2026-03-27T01:37:58.120240
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,9,all,none,right,all of the students got none of the answers right,"all, none, right",True,2026-03-27T01:37:58.309628
0,"[12, 12, 12, 12, 12]",5,12,low,three_blanks,10,all,none,right,all of the students got none of the answers right,"all, none, right",True,2026-03-27T01:37:58.522137
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,1,most,some,wrong,most of the students got some of the answers wrong,"most, some, wrong",True,2026-03-27T01:37:58.751057
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,2,all,most,wrong,all of the students got most of the answers wrong,"all, most, wrong",True,2026-03-27T01:37:58.956481
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,3,all,most,wrong,all of the students got most of the answers wrong,"all, most, wrong",True,2026-03-27T01:37:59.157224
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,4,most,some,wrong,most of the students got some of the answers wrong,"most, some, wrong",True,2026-03-27T01:37:59.357542
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,5,most,some,wrong,most of the students got some of the answers wrong,"most, some, wrong",True,2026-03-27T01:37:59.541729
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,6,all,some,wrong,all of the students got some of the answers wrong,"all, some, wrong",True,2026-03-27T01:37:59.731198
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,7,all,some,wrong,all of the students got some of the answers wrong,"all, some, wrong",True,2026-03-27T01:37:59.925904
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,8,most,some,wrong,most of the students got some of the answers wrong,"most, some, wrong",True,2026-03-27T01:38:00.125570
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,9,all,some,wrong,all of the students got some of the answers wrong,"all, some, wrong",True,2026-03-27T01:38:00.313645
1,"[12, 12, 12, 3, 3]",5,12,low,three_blanks,10,all,most,wrong,all of the students got most of the answers wrong,"all, most, wrong",True,2026-03-27T01:38:00.501804
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,1,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:38:00.724108
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,2,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:00.923089
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,3,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:01.122228
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,4,all,some,wrong,all of the students got some of the answers wrong,"all, some, wrong",True,2026-03-27T01:38:01.336144
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,5,all,some,wrong,all of the students got some of the answers wrong,"all, some, wrong",True,2026-03-27T01:38:01.534848
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,6,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:01.729202
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,7,all,most,wrong,all of the students got most of the answers wrong,"all, most, wrong",True,2026-03-27T01:38:01.956073
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,8,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:02.142724
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,9,all,most,wrong,all of the students got most of the answers wrong,"all, most, wrong",True,2026-03-27T01:38:02.336198
2,"[12, 12, 12, 9, 9]",5,12,low,three_blanks,10,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:02.586398
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,1,all,some,wrong,all of the students got some of the answers wrong,"all, some, wrong",True,2026-03-27T01:38:02.827044
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,2,most,none,right,most of the students got none of the answers right,"most, none, right",True,2026-03-27T01:38:03.020620
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,3,some,most,wrong,some of the students got most of the answers wrong,"some, most, wrong",True,2026-03-27T01:38:03.210535
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,4,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:03.415541
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,5,most,none,right,most of the students got none of the answers right,"most, none, right",True,2026-03-27T01:38:03.604130
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,6,all,none,wrong,all of the students got none of the answers wrong,"all, none, wrong",True,2026-03-27T01:38:03.788386
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,7,most,none,right,most of the students got none of the answers right,"most, none, right",True,2026-03-27T01:38:04.007627
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,8,most,none,right,most of the students got none of the answers right,"most, none, right",True,2026-03-27T01:38:04.199139
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,9,most,none,right,most of the students got none of the answers right,"most, none, right",True,2026-03-27T01:38:04.390555
3,"[12, 12, 12, 0, 0]",5,12,low,three_blanks,10,most,none,right,most of the students got none of the answers right,"most, none, right",True,2026-03-27T01:38:04.582930
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,1,most,some,wrong,most of the students got some of the answers wrong,"most, some, wrong",True,2026-03-27T01:38:04.809744
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,2,most,some,right,most of the students got some of the answers right,"most, some, right",True,2026-03-27T01:38:05.007007
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,3,all,most,wrong,all of the students got most of the answers wrong,"all, most, wrong",True,2026-03-27T01:38:05.205964
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,4,all,most,wrong,all of the students got most of the answers wrong,"all, most, wrong",True,2026-03-27T01:38:05.393960
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,5,all,most,wrong,all of the students got most of the answers wrong,"all, most, wrong",True,2026-03-27T01:38:05.586879
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,6,most,some,wrong,most of the students got some of the answers wrong,"most, some, wrong",True,2026-03-27T01:38:05.772599
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,7,all,most,wrong,all of the students got most of the answers wrong,"all, most, wrong",True,2026-03-27T01:38:05.967731
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,8,most,some,wrong,most of the students got some of the answers wrong,"most, some, wrong",True,2026-03-27T01:38:06.158524
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,9,all,most,wrong,all of the students got most of the answers wrong,"all, most, wrong",True,2026-03-27T01:38:06.347110
4,"[12, 12, 9, 9, 9]",5,12,low,three_blanks,10,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:06.534300
5,"[12, 12, 9, 3, 3]",5,12,low,three_blanks,1,most,some,wrong,most of the students got some of the answers wrong,"most, some, wrong",True,2026-03-27T01:38:06.767500
5,"[12, 12, 9, 3, 3]",5,12,low,three_blanks,2,most,none,right,most of the students got none of the answers right,"most, none, right",True,2026-03-27T01:38:06.967672
5,"[12, 12, 9, 3, 3]",5,12,low,three_blanks,3,all,most,wrong,all of the students got most of the answers wrong,"all, most, wrong",True,2026-03-27T01:38:07.161498
5,"[12, 12, 9, 3, 3]",5,12,low,three_blanks,4,most,some,wrong,most of the students got some of the answers wrong,"most, some, wrong",True,2026-03-27T01:38:07.352084
5,"[12, 12, 9, 3, 3]",5,12,low,three_blanks,5,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:07.580344
5,"[12, 12, 9, 3, 3]",5,12,low,three_blanks,6,most,some,wrong,most of the students got some of the answers wrong,"most, some, wrong",True,2026-03-27T01:38:07.794060
5,"[12, 12, 9, 3, 3]",5,12,low,three_blanks,7,most,some,wrong,most of the students got some of the answers wrong,"most, some, wrong",True,2026-03-27T01:38:07.994674
5,"[12, 12, 9, 3, 3]",5,12,low,three_blanks,8,all,most,wrong,all of the students got most of the answers wrong,"all, most, wrong",True,2026-03-27T01:38:08.191113
5,"[12, 12, 9, 3, 3]",5,12,low,three_blanks,9,all,most,wrong,all of the students got most of the answers wrong,"all, most, wrong",True,2026-03-27T01:38:08.379695
5,"[12, 12, 9, 3, 3]",5,12,low,three_blanks,10,most,some,wrong,most of the students got some of the answers wrong,"most, some, wrong",True,2026-03-27T01:38:08.570480
6,"[12, 12, 9, 0, 0]",5,12,low,three_blanks,1,most,none,right,most of the students got none of the answers right,"most, none, right",True,2026-03-27T01:38:08.787547
6,"[12, 12, 9, 0, 0]",5,12,low,three_blanks,2,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:08.983674
6,"[12, 12, 9, 0, 0]",5,12,low,three_blanks,3,most,some,wrong,most of the students got some of the answers wrong,"most, some, wrong",True,2026-03-27T01:38:09.176089
6,"[12, 12, 9, 0, 0]",5,12,low,three_blanks,4,most,none,right,most of the students got none of the answers right,"most, none, right",True,2026-03-27T01:38:09.375785
6,"[12, 12, 9, 0, 0]",5,12,low,three_blanks,5,none,some,wrong,none of the students got some of the answers wrong,"none, some, wrong",True,2026-03-27T01:38:09.557847
6,"[12, 12, 9, 0, 0]",5,12,low,three_blanks,6,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:09.753699
6,"[12, 12, 9, 0, 0]",5,12,low,three_blanks,7,most,none,right,most of the students got none of the answers right,"most, none, right",True,2026-03-27T01:38:09.980643
6,"[12, 12, 9, 0, 0]",5,12,low,three_blanks,8,most,some,wrong,most of the students got some of the answers wrong,"most, some, wrong",True,2026-03-27T01:38:10.190856
6,"[12, 12, 9, 0, 0]",5,12,low,three_blanks,9,none,most,wrong,none of the students got most of the answers wrong,"none, most, wrong",True,2026-03-27T01:38:10.379040
6,"[12, 12, 9, 0, 0]",5,12,low,three_blanks,10,all,some,wrong,all of the students got some of the answers wrong,"all, some, wrong",True,2026-03-27T01:38:10.573706
7,"[12, 12, 3, 3, 3]",5,12,low,three_blanks,1,most,some,wrong,most of the students got some of the answers wrong,"most, some, wrong",True,2026-03-27T01:38:10.796976
7,"[12, 12, 3, 3, 3]",5,12,low,three_blanks,2,most,some,wrong,most of the students got some of the answers wrong,"most, some, wrong",True,2026-03-27T01:38:10.997877
7,"[12, 12, 3, 3, 3]",5,12,low,three_blanks,3,most,some,wrong,most of the students got some of the answers wrong,"most, some, wrong",True,2026-03-27T01:38:11.188903
